file_path,code_churn,commit_count
providers/google/tests/unit/google/cloud/operators/test_gen_ai.py,259,1
providers/amazon/docs/operators/ssm.rst,32,1
providers/amazon/src/airflow/providers/amazon/aws/hooks/ssm.py,22,1
providers/amazon/src/airflow/providers/amazon/aws/operators/ssm.py,58,2
providers/amazon/src/airflow/providers/amazon/aws/sensors/ssm.py,24,2
providers/amazon/src/airflow/providers/amazon/aws/triggers/ssm.py,52,1
providers/amazon/tests/system/amazon/aws/example_ssm.py,86,1
providers/amazon/tests/unit/amazon/aws/hooks/test_ssm.py,23,1
providers/amazon/tests/unit/amazon/aws/operators/test_ssm.py,240,1
providers/amazon/tests/unit/amazon/aws/sensors/test_ssm.py,52,1
providers/amazon/tests/unit/amazon/aws/triggers/test_ssm.py,89,1
airflow-core/tests/unit/serialization/test_dag_serialization.py,110,2
shared/module_loading/src/airflow_shared/module_loading/__init__.py,59,3
airflow-core/src/airflow/ui/public/i18n/locales/tr/admin.json,6,1
airflow-core/src/airflow/ui/public/i18n/locales/tr/assets.json,1,1
airflow-core/src/airflow/ui/public/i18n/locales/tr/browse.json,26,1
airflow-core/src/airflow/ui/public/i18n/locales/tr/common.json,11,1
airflow-core/src/airflow/ui/public/i18n/locales/tr/components.json,7,1
airflow-core/src/airflow/ui/public/i18n/locales/tr/dashboard.json,3,1
airflow-core/src/airflow/api_fastapi/auth/managers/simple/ui/src/queries/useCreateToken.ts,10,2
airflow-core/src/airflow/jobs/triggerer_job_runner.py,31,2
scripts/ci/prek/check_shared_distributions_usage.py,312,1
task-sdk/src/airflow/sdk/plugins_manager.py,135,2
airflow-core/src/airflow/models/log.py,9,1
airflow-core/tests/unit/models/test_log.py,84,1
docker-stack-docs/README.md,4,1
airflow-core/src/airflow/api_fastapi/core_api/routes/public/dag_run.py,10,1
airflow-core/docs/start.rst,2,1
chart/newsfragments/60186.significant.rst,3,1
airflow-core/src/airflow/ui/src/queries/useRefreshOnNewDagRuns.ts,12,1
airflow-core/src/airflow/dag_processing/manager.py,47,2
airflow-core/tests/unit/dag_processing/test_manager.py,83,2
airflow-core/src/airflow/api_fastapi/auth/managers/simple/ui/openapi-gen/queries/common.ts,50,1
airflow-core/src/airflow/api_fastapi/auth/managers/simple/ui/openapi-gen/queries/ensureQueryData.ts,48,2
airflow-core/src/airflow/api_fastapi/auth/managers/simple/ui/openapi-gen/queries/index.ts,2,1
airflow-core/src/airflow/api_fastapi/auth/managers/simple/ui/openapi-gen/queries/infiniteQueries.ts,3,1
airflow-core/src/airflow/api_fastapi/auth/managers/simple/ui/openapi-gen/queries/prefetch.ts,48,2
airflow-core/src/airflow/api_fastapi/auth/managers/simple/ui/openapi-gen/queries/queries.ts,152,2
airflow-core/src/airflow/api_fastapi/auth/managers/simple/ui/openapi-gen/queries/suspense.ts,63,2
airflow-core/src/airflow/api_fastapi/auth/managers/simple/ui/openapi-gen/requests/index.ts,3,1
airflow-core/src/airflow/api_fastapi/auth/managers/simple/ui/openapi-gen/requests/schemas.gen.ts,10,1
airflow-core/src/airflow/api_fastapi/auth/managers/simple/ui/openapi-gen/requests/services.gen.ts,141,1
airflow-core/src/airflow/api_fastapi/auth/managers/simple/ui/openapi-gen/requests/types.gen.ts,97,1
airflow-core/src/airflow/ui/public/i18n/README.md,6,1
chart/newsfragments/60163.significant.rst,3,1
airflow-core/src/airflow/ui/public/i18n/locales/fr/admin.json,6,1
airflow-core/src/airflow/ui/public/i18n/locales/fr/assets.json,2,1
airflow-core/src/airflow/ui/public/i18n/locales/fr/common.json,6,1
airflow-core/src/airflow/ui/public/i18n/locales/fr/dags.json,3,1
airflow-core/src/airflow/ui/public/i18n/locales/zh-TW/admin.json,6,1
airflow-core/src/airflow/ui/public/i18n/locales/zh-TW/assets.json,1,1
airflow-core/src/airflow/ui/public/i18n/locales/zh-TW/browse.json,26,1
airflow-core/src/airflow/ui/public/i18n/locales/zh-TW/common.json,15,1
airflow-core/src/airflow/ui/public/i18n/locales/zh-TW/components.json,10,1
airflow-core/src/airflow/ui/public/i18n/locales/zh-TW/dashboard.json,3,1
shared/configuration/src/airflow_shared/configuration/parser.py,49,2
airflow-core/newsfragments/59780.significant.rst,9,1
airflow-core/src/airflow/example_dags/plugins/decreasing_priority_weight_strategy.py,5,1
airflow-core/src/airflow/models/taskinstance.py,165,2
airflow-core/src/airflow/plugins_manager.py,301,4
airflow-core/src/airflow/serialization/serialized_objects.py,42,2
airflow-core/src/airflow/task/priority_strategy.py,73,1
airflow-core/tests/unit/jobs/test_triggerer_job.py,22,1
airflow-core/tests/unit/models/test_mappedoperator.py,3,1
airflow-core/tests/unit/utils/test_db_cleanup.py,69,2
providers/celery/tests/integration/celery/test_celery_executor.py,21,1
providers/cncf/kubernetes/src/airflow/providers/cncf/kubernetes/cli/kubernetes_command.py,4,1
task-sdk/src/airflow/sdk/definitions/mappedoperator.py,18,2
task-sdk/tests/task_sdk/bases/test_operator.py,31,1
airflow-core/src/airflow/_shared/plugins_manager,1,1
airflow-core/tests/unit/plugins/test_plugins_manager.py,79,1
providers/apache/hive/src/airflow/providers/apache/hive/plugins/hive.py,2,1
providers/databricks/tests/unit/databricks/plugins/test_databricks_workflow.py,3,1
providers/edge3/src/airflow/providers/edge3/plugins/edge_executor_plugin.py,2,1
providers/edge3/tests/unit/edge3/plugins/test_edge_executor_plugin.py,2,1
providers/fab/tests/unit/fab/plugins/test_plugin.py,2,1
providers/openlineage/src/airflow/providers/openlineage/plugins/openlineage.py,2,1
shared/plugins_manager/pyproject.toml,56,1
shared/plugins_manager/src/airflow_shared/plugins_manager/__init__.py,31,1
shared/plugins_manager/tests/conftest.py,21,1
shared/plugins_manager/tests/plugins_manager/__init__.py,16,1
shared/plugins_manager/tests/plugins_manager/test_plugins_manager.py,111,1
task-sdk/src/airflow/sdk/_shared/plugins_manager,1,1
airflow-core/src/airflow/ui/src/pages/Dag/Dag.tsx,5,1
airflow-core/docs/cli-and-env-variables-ref.rst,5,1
airflow-core/docs/core-concepts/auth-manager/index.rst,5,2
airflow-core/src/airflow/cli/cli_parser.py,135,1
airflow-core/src/airflow/provider.yaml.schema.json,7,1
airflow-core/src/airflow/provider_info.schema.json,7,1
airflow-core/tests/unit/cli/test_cli_parser.py,425,1
devel-common/src/sphinx_exts/operators_and_hooks_ref.py,17,1
devel-common/src/sphinx_exts/templates/cli-commands.rst.jinja2,22,1
providers-summary-docs/core-extensions/cli-commands.rst,143,1
providers-summary-docs/howto/create-custom-providers.rst,3,1
providers/.pre-commit-config.yaml,6,1
providers/amazon/docs/cli-ref.rst,2,1
providers/amazon/src/airflow/providers/amazon/aws/cli/__init__.py,16,1
providers/amazon/src/airflow/providers/amazon/aws/cli/definition.py,33,1
providers/amazon/src/airflow/providers/amazon/get_provider_info.py,1,1
providers/amazon/tests/unit/amazon/aws/cli/__init__.py,16,1
providers/amazon/tests/unit/amazon/aws/cli/test_definition.py,2,1
providers/celery/docs/cli-ref.rst,4,1
providers/celery/src/airflow/providers/celery/cli/definition.py,254,1
providers/celery/src/airflow/providers/celery/executors/celery_executor.py,222,1
providers/celery/src/airflow/providers/celery/executors/celery_kubernetes_executor.py,17,1
providers/celery/src/airflow/providers/celery/get_provider_info.py,1,1
providers/celery/tests/unit/celery/cli/test_definition.py,170,1
providers/cncf/kubernetes/docs/cli-ref.rst,4,1
providers/cncf/kubernetes/src/airflow/providers/cncf/kubernetes/cli/definition.py,115,1
providers/cncf/kubernetes/src/airflow/providers/cncf/kubernetes/executors/kubernetes_executor.py,88,1
providers/cncf/kubernetes/src/airflow/providers/cncf/kubernetes/executors/local_kubernetes_executor.py,9,1
providers/cncf/kubernetes/tests/unit/cncf/kubernetes/cli/test_definition.py,128,1
providers/edge3/docs/cli-ref.rst,4,1
providers/edge3/src/airflow/providers/edge3/cli/definition.py,261,1
providers/edge3/src/airflow/providers/edge3/executors/edge_executor.py,26,1
providers/edge3/src/airflow/providers/edge3/get_provider_info.py,1,1
providers/edge3/tests/unit/edge3/cli/test_definition.py,236,1
providers/fab/docs/cli-ref.rst,2,1
providers/fab/src/airflow/providers/fab/cli/__init__.py,18,1
providers/fab/src/airflow/providers/fab/get_provider_info.py,1,1
providers/fab/tests/unit/fab/auth_manager/cli/__init__.py,16,1
providers/fab/tests/unit/fab/auth_manager/cli_commands/test_db_command.py,30,1
providers/fab/tests/unit/fab/cli/__init__.py,16,1
providers/fab/tests/unit/fab/cli/test_definition.py,2,1
providers/keycloak/docs/auth-manager/manage/permissions.rst,2,1
providers/keycloak/docs/cli-ref.rst,6,1
providers/keycloak/docs/index.rst,8,2
providers/keycloak/provider.yaml,6,2
providers/keycloak/src/airflow/providers/keycloak/auth_manager/cli/__init__.py,1,1
providers/keycloak/src/airflow/providers/keycloak/auth_manager/keycloak_auth_manager.py,59,3
providers/keycloak/src/airflow/providers/keycloak/cli/__init__.py,16,1
providers/keycloak/src/airflow/providers/keycloak/cli/definition.py,31,1
providers/keycloak/src/airflow/providers/keycloak/get_provider_info.py,1,1
providers/keycloak/tests/unit/keycloak/cli/__init__.py,16,1
providers/keycloak/tests/unit/keycloak/cli/test_definition.py,29,1
scripts/ci/prek/check_cli_definition_imports.py,186,1
scripts/in_container/benchmark_cli_latency.py,271,1
airflow-core/src/airflow/ui/tests/e2e/pages/BackfillPage.ts,305,2
airflow-core/src/airflow/ui/tests/e2e/specs/backfill.spec.ts,176,2
dev/README_RELEASE_AIRFLOW.md,34,1
dev/README_RELEASE_HELM_CHART.md,79,1
airflow-core/src/airflow/api_fastapi/core_api/datamodels/connections.py,8,1
airflow-core/tests/unit/api_fastapi/core_api/routes/ui/test_connections.py,50,1
providers/google/src/airflow/providers/google/cloud/utils/credentials_provider.py,27,1
providers/google/docs/operators/cloud/bigquery.rst,4,1
providers/google/src/airflow/providers/google/cloud/operators/bigquery.py,30,3
providers/fab/src/airflow/providers/fab/www/package-lock.json,103,1
providers/fab/src/airflow/providers/fab/www/package.json,6,1
providers/fab/www-hash.txt,4,2
airflow-core/src/airflow/api_fastapi/execution_api/routes/connections.py,9,1
airflow-core/src/airflow/models/connection.py,28,1
airflow-core/src/airflow/secrets/environment_variables.py,8,1
airflow-core/src/airflow/secrets/local_filesystem.py,2,1
airflow-core/src/airflow/secrets/metastore.py,14,1
airflow-core/tests/unit/always/test_secrets.py,8,1
airflow-core/tests/unit/models/test_connection.py,34,1
providers/amazon/src/airflow/providers/amazon/aws/secrets/secrets_manager.py,3,1
providers/amazon/src/airflow/providers/amazon/aws/secrets/systems_manager.py,3,1
providers/google/src/airflow/providers/google/cloud/secrets/secret_manager.py,3,1
providers/hashicorp/src/airflow/providers/hashicorp/secrets/vault.py,2,1
providers/microsoft/azure/src/airflow/providers/microsoft/azure/secrets/key_vault.py,3,1
providers/yandex/src/airflow/providers/yandex/secrets/lockbox.py,3,1
shared/secrets_backend/src/airflow_shared/secrets_backend/base.py,8,1
task-sdk/src/airflow/sdk/execution_time/secrets/execution_api.py,10,1
providers/keycloak/docs/auth-manager/token.rst,25,1
providers/keycloak/src/airflow/providers/keycloak/auth_manager/datamodels/token.py,51,1
providers/keycloak/src/airflow/providers/keycloak/auth_manager/openapi/v2-keycloak-auth-manager-generated.yaml,42,1
providers/keycloak/src/airflow/providers/keycloak/auth_manager/user.py,2,1
providers/keycloak/tests/unit/keycloak/auth_manager/routes/test_token.py,68,1
providers/keycloak/tests/unit/keycloak/auth_manager/services/test_token.py,61,2
providers/keycloak/tests/unit/keycloak/auth_manager/test_keycloak_auth_manager.py,54,1
contributing-docs/11_documentation_building.rst,4,1
airflow-core/newsfragments/59835.significant.rst,7,1
airflow-core/src/airflow/cli/commands/task_command.py,56,1
airflow-core/src/airflow/serialization/enums.py,1,1
airflow-core/src/airflow/utils/context.py,76,1
airflow-core/src/airflow/utils/helpers.py,36,1
airflow-core/src/airflow/utils/log/log_reader.py,26,1
airflow-core/tests/unit/core/test_core.py,10,1
airflow-core/tests/unit/utils/log/test_log_reader.py,57,1
airflow-core/tests/unit/utils/test_helpers.py,19,1
devel-common/src/tests_common/test_utils/taskinstance.py,64,1
providers/amazon/src/airflow/providers/amazon/aws/executors/aws_lambda/lambda_executor.py,13,2
providers/amazon/src/airflow/providers/amazon/aws/hooks/sagemaker.py,7,1
providers/amazon/tests/unit/amazon/aws/executors/aws_lambda/test_lambda_executor.py,7,2
providers/amazon/tests/unit/amazon/aws/hooks/test_appflow.py,5,1
providers/amazon/tests/unit/amazon/aws/operators/test_appflow.py,5,1
providers/amazon/tests/unit/amazon/aws/operators/test_athena.py,10,1
providers/amazon/tests/unit/amazon/aws/operators/test_cloud_formation.py,6,1
providers/amazon/tests/unit/amazon/aws/operators/test_datasync.py,28,1
providers/amazon/tests/unit/amazon/aws/operators/test_dms.py,18,1
providers/amazon/tests/unit/amazon/aws/operators/test_emr_add_steps.py,8,1
providers/amazon/tests/unit/amazon/aws/operators/test_emr_create_job_flow.py,10,1
providers/amazon/tests/unit/amazon/aws/operators/test_emr_modify_cluster.py,6,1
providers/amazon/tests/unit/amazon/aws/operators/test_rds.py,6,1
providers/amazon/tests/unit/amazon/aws/operators/test_s3.py,2,1
providers/amazon/tests/unit/amazon/aws/operators/test_sagemaker_base.py,8,1
providers/amazon/tests/unit/amazon/aws/sensors/test_ecs.py,5,1
providers/amazon/tests/unit/amazon/aws/sensors/test_rds.py,6,1
providers/amazon/tests/unit/amazon/aws/sensors/test_s3.py,10,1
providers/amazon/tests/unit/amazon/aws/transfers/test_mongo_to_s3.py,2,1
providers/apache/druid/tests/unit/apache/druid/operators/test_druid.py,13,1
providers/cncf/kubernetes/tests/unit/cncf/kubernetes/decorators/test_kubernetes_commons.py,10,1
providers/common/io/tests/unit/common/io/xcom/test_backend.py,6,1
providers/dbt/cloud/tests/unit/dbt/cloud/hooks/test_dbt.py,5,1
providers/docker/tests/unit/docker/decorators/test_docker.py,30,1
providers/github/tests/unit/github/operators/test_github.py,5,1
providers/github/tests/unit/github/sensors/test_github.py,5,1
providers/google/tests/unit/google/cloud/hooks/test_gcs.py,6,1
providers/mysql/tests/unit/mysql/hooks/test_mysql.py,13,1
providers/slack/tests/unit/slack/transfers/test_sql_to_slack.py,5,1
providers/slack/tests/unit/slack/transfers/test_sql_to_slack_webhook.py,5,1
providers/standard/tests/unit/standard/decorators/test_bash.py,30,1
providers/standard/tests/unit/standard/sensors/test_time.py,5,1
scripts/ci/prek/check_template_context_variable_in_sync.py,34,1
providers/fab/docs/auth-manager/webserver-authentication.rst,4,1
providers/fab/src/airflow/providers/fab/www/app.py,9,1
providers/fab/src/airflow/providers/fab/www/extensions/init_appbuilder.py,5,1
providers/fab/src/airflow/providers/fab/www/static/dist/743.0c0bf201ae17e66a9a3f.js,2,1
providers/fab/src/airflow/providers/fab/www/static/dist/airflowDefaultTheme.ef6fc04c9b6920cd75c9.js,2,1
providers/fab/src/airflow/providers/fab/www/static/dist/flash.eaaf777ec1b3628cf7be.js,2,1
providers/fab/src/airflow/providers/fab/www/static/dist/loadingDots.76f4332c0a932c3dc08f.js,2,1
providers/fab/src/airflow/providers/fab/www/static/dist/main.bc1f701c3d133e2a3bab.js,2,1
providers/fab/src/airflow/providers/fab/www/static/dist/materialIcons.ad07a489b2f0fc1a96bf.js,2,1
providers/fab/src/airflow/providers/fab/www/static/dist/moment.5b85b4f6be2fe9c405ac.js,2,1
airflow-core/src/airflow/utils/db_manager.py,22,1
providers/fab/tests/unit/fab/auth_manager/test_fab_auth_manager.py,16,1
providers/fab/docs/auth-manager/configuring-flask-app.rst,2,1
providers/fab/docs/auth-manager/sso.rst,34,1
airflow-core/tests/unit/api_fastapi/auth/managers/simple/test_simple_auth_manager.py,22,1
airflow-core/tests/unit/api_fastapi/auth/managers/test_base_auth_manager.py,20,1
providers/keycloak/pyproject.toml,8,2
airflow-core/src/airflow/utils/file.py,193,1
airflow-core/tests/unit/plugins/test_plugin_ignore.py,2,1
airflow-core/tests/unit/utils/test_file.py,115,1
shared/module_loading/pyproject.toml,2,2
shared/module_loading/src/airflow_shared/module_loading/file_discovery.py,197,1
shared/module_loading/tests/module_loading/test_file_discovery.py,139,1
airflow-core/docs/howto/set-up-database.rst,4,1
airflow-core/src/airflow/models/trigger.py,57,2
providers/standard/tests/unit/standard/operators/test_hitl.py,2,1
task-sdk/src/airflow/sdk/serde/__init__.py,10,1
docs/README.md,2,1
INTHEWILD.md,2,1
providers/http/src/airflow/providers/http/operators/http.py,3,1
providers/http/src/airflow/providers/http/sensors/http.py,3,1
providers/microsoft/winrm/provider.yaml,7,2
providers/microsoft/winrm/src/airflow/providers/microsoft/winrm/get_provider_info.py,6,1
providers/google/src/airflow/providers/google/cloud/hooks/cloud_sql.py,4,1
airflow-core/tests/unit/api_fastapi/core_api/routes/public/test_backfills.py,18,1
airflow-core/tests/unit/api_fastapi/core_api/routes/public/test_connections.py,15,1
airflow-core/tests/unit/api_fastapi/core_api/routes/public/test_pools.py,21,1
airflow-core/docs/howto/usage-cli.rst,2,1
airflow-core/src/airflow/utils/db_cleanup.py,88,1
providers/odbc/docs/index.rst,30,1
providers/odbc/pyproject.toml,2,1
providers/odbc/src/airflow/providers/odbc/hooks/odbc.py,2,1
airflow-core/tests/unit/ti_deps/deps/test_not_previously_skipped_dep.py,5,1
kubernetes-tests/tests/kubernetes_tests/test_kubernetes_pod_operator.py,72,2
airflow-core/src/airflow/config_templates/unit_tests.cfg,4,1
providers/elasticsearch/tests/unit/elasticsearch/log/test_es_task_handler.py,2,1
providers/microsoft/azure/pyproject.toml,10,2
providers/microsoft/azure/src/airflow/providers/microsoft/azure/log/wasb_task_handler.py,2,1
providers/microsoft/azure/src/airflow/providers/microsoft/azure/operators/adx.py,3,1
providers/microsoft/azure/src/airflow/providers/microsoft/azure/operators/data_factory.py,2,1
providers/microsoft/azure/src/airflow/providers/microsoft/azure/sensors/data_factory.py,3,1
providers/microsoft/azure/src/airflow/providers/microsoft/azure/sensors/wasb.py,3,1
providers/microsoft/mssql/tests/unit/microsoft/mssql/hooks/test_mssql.py,2,1
providers/microsoft/winrm/pyproject.toml,8,2
providers/microsoft/winrm/src/airflow/providers/microsoft/winrm/operators/winrm.py,3,1
providers/opensearch/pyproject.toml,10,2
providers/opensearch/tests/unit/opensearch/log/test_os_task_handler.py,2,1
providers/standard/pyproject.toml,8,2
providers/standard/src/airflow/providers/standard/operators/trigger_dagrun.py,2,1
providers/standard/src/airflow/providers/standard/sensors/external_task.py,8,1
providers/standard/src/airflow/providers/standard/sensors/time_delta.py,11,1
providers/standard/src/airflow/providers/standard/utils/python_virtualenv.py,2,1
providers/standard/tests/unit/standard/operators/test_trigger_dagrun.py,63,2
airflow-core/src/airflow/models/pool.py,33,1
newsfragments/59938.bugfix.rst,1,1
tests/models/__init__.py,16,1
tests/models/test_pool.py,18,1
providers/amazon/src/airflow/providers/amazon/aws/auth_manager/avp/facade.py,3,1
providers/amazon/src/airflow/providers/amazon/aws/executors/batch/batch_executor_config.py,2,1
providers/amazon/src/airflow/providers/amazon/aws/executors/ecs/ecs_executor_config.py,6,1
providers/amazon/src/airflow/providers/amazon/aws/hooks/base_aws.py,3,1
providers/amazon/src/airflow/providers/amazon/aws/log/cloudwatch_task_handler.py,2,1
providers/amazon/src/airflow/providers/amazon/aws/log/s3_task_handler.py,2,1
providers/amazon/src/airflow/providers/amazon/aws/operators/athena.py,3,1
providers/amazon/src/airflow/providers/amazon/aws/operators/batch.py,3,1
providers/amazon/src/airflow/providers/amazon/aws/operators/bedrock.py,3,1
providers/amazon/src/airflow/providers/amazon/aws/operators/comprehend.py,3,1
providers/amazon/src/airflow/providers/amazon/aws/operators/dms.py,3,1
providers/amazon/src/airflow/providers/amazon/aws/operators/ecs.py,3,1
providers/amazon/src/airflow/providers/amazon/aws/operators/eks.py,3,1
providers/amazon/src/airflow/providers/amazon/aws/operators/glue.py,3,1
providers/amazon/src/airflow/providers/amazon/aws/operators/glue_crawler.py,3,1
providers/amazon/src/airflow/providers/amazon/aws/operators/glue_databrew.py,3,1
providers/amazon/src/airflow/providers/amazon/aws/operators/kinesis_analytics.py,3,1
providers/amazon/src/airflow/providers/amazon/aws/operators/lambda_function.py,3,1
providers/amazon/src/airflow/providers/amazon/aws/operators/mwaa.py,3,1
providers/amazon/src/airflow/providers/amazon/aws/operators/neptune.py,3,1
providers/amazon/src/airflow/providers/amazon/aws/operators/rds.py,3,1
providers/amazon/src/airflow/providers/amazon/aws/operators/redshift_cluster.py,3,1
providers/amazon/src/airflow/providers/amazon/aws/operators/redshift_data.py,3,1
providers/amazon/src/airflow/providers/amazon/aws/operators/sagemaker.py,3,1
providers/amazon/src/airflow/providers/amazon/aws/operators/sagemaker_unified_studio.py,3,1
providers/amazon/src/airflow/providers/amazon/aws/operators/step_function.py,3,1
providers/amazon/src/airflow/providers/amazon/aws/sensors/batch.py,3,1
providers/amazon/src/airflow/providers/amazon/aws/sensors/bedrock.py,3,1
providers/amazon/src/airflow/providers/amazon/aws/sensors/comprehend.py,3,1
providers/amazon/src/airflow/providers/amazon/aws/sensors/ec2.py,3,1
providers/amazon/src/airflow/providers/amazon/aws/sensors/emr.py,3,1
providers/amazon/src/airflow/providers/amazon/aws/sensors/glue.py,3,1
providers/amazon/src/airflow/providers/amazon/aws/sensors/glue_catalog_partition.py,3,1
providers/amazon/src/airflow/providers/amazon/aws/sensors/kinesis_analytics.py,3,1
providers/amazon/src/airflow/providers/amazon/aws/sensors/mwaa.py,3,1
providers/amazon/src/airflow/providers/amazon/aws/sensors/opensearch_serverless.py,3,1
providers/amazon/src/airflow/providers/amazon/aws/sensors/redshift_cluster.py,3,1
providers/amazon/src/airflow/providers/amazon/aws/sensors/s3.py,3,1
providers/amazon/src/airflow/providers/amazon/aws/sensors/sqs.py,3,1
providers/amazon/tests/unit/amazon/aws/executors/ecs/test_ecs_executor.py,3,1
airflow-core/src/airflow/ui/src/components/ui/InputWithAddon.tsx,3,1
.github/workflows/ci-image-build.yml,2,1
scripts/ci/make_mnt_writeable.sh,20,3
scripts/ci/move_docker_to_mnt.sh,46,1
contributing-docs/README.rst,2,1
airflow-core/newsfragments/59880.bugfix.rst,1,1
airflow-core/src/airflow/api_fastapi/core_api/services/public/config.py,10,1
airflow-core/tests/unit/api_fastapi/core_api/routes/public/test_config.py,8,1
clients/python/README.md,1,1
clients/python/test_python_client.py,1,1
airflow-core/src/airflow/listeners/spec/taskinstance.py,25,1
airflow-core/src/airflow/utils/__init__.py,10,1
airflow-core/src/airflow/utils/deprecation_tools.py,17,1
airflow-core/src/airflow/utils/entry_points.py,77,2
airflow-core/tests/unit/utils/test_deprecation_tools.py,38,1
airflow-core/docs/templates-ref.rst,9,1
generated/provider_metadata.json,144,1
.github/workflows/publish-docs-to-s3.yml,1,1
contributing-docs/14_metadata_database_updates.rst,23,1
providers/databricks/src/airflow/providers/databricks/operators/databricks.py,3,1
providers/databricks/src/airflow/providers/databricks/sensors/databricks.py,3,1
shared/module_loading/tests/module_loading/test_entry_points.py,4,1
providers/openlineage/pyproject.toml,17,3
providers/openlineage/tests/unit/openlineage/test_conf.py,2,1
airflow-core/src/airflow/settings.py,4,1
shared/secrets_masker/src/airflow_shared/secrets_masker/secrets_masker.py,5,1
shared/secrets_masker/tests/secrets_masker/test_secrets_masker.py,10,1
airflow-ctl-tests/tests/airflowctl_tests/conftest.py,116,3
dev/breeze/src/airflow_breeze/utils/run_tests.py,5,1
scripts/ci/prek/check_airflowctl_command_coverage.py,11,2
providers/openlineage/docs/changelog.rst,20,2
providers/snowflake/docs/changelog.rst,14,2
providers/openlineage/src/airflow/providers/openlineage/conf.py,2,1
providers/fab/src/airflow/providers/fab/auth_manager/views/user.py,12,2
airflow-core/src/airflow/cli/commands/config_command.py,8,1
airflow-core/src/airflow/configuration.py,7,2
airflow-core/tests/unit/cli/commands/test_config_command.py,44,1
airflow-core/tests/unit/core/test_configuration.py,19,2
providers/microsoft/winrm/src/airflow/providers/microsoft/winrm/hooks/winrm.py,5,1
providers/fab/tests/unit/fab/www/views/test_views_custom_user_views.py,36,1
providers/google/src/airflow/providers/google/cloud/log/gcs_task_handler.py,3,1
providers/google/src/airflow/providers/google/cloud/operators/bigquery_dts.py,3,1
providers/google/src/airflow/providers/google/cloud/operators/cloud_batch.py,3,1
providers/google/src/airflow/providers/google/cloud/operators/cloud_build.py,3,1
providers/google/src/airflow/providers/google/cloud/operators/cloud_composer.py,3,1
providers/google/src/airflow/providers/google/cloud/operators/cloud_run.py,3,1
providers/google/src/airflow/providers/google/cloud/operators/cloud_sql.py,3,1
providers/google/src/airflow/providers/google/cloud/operators/cloud_storage_transfer_service.py,3,1
providers/google/src/airflow/providers/google/cloud/operators/datafusion.py,3,1
providers/google/src/airflow/providers/google/cloud/operators/dataplex.py,2,1
providers/google/src/airflow/providers/google/cloud/operators/pubsub.py,3,1
providers/google/src/airflow/providers/google/cloud/operators/vertex_ai/batch_prediction_job.py,3,1
providers/google/src/airflow/providers/google/cloud/operators/vertex_ai/custom_job.py,3,1
providers/google/src/airflow/providers/google/cloud/operators/vertex_ai/hyperparameter_tuning_job.py,3,1
providers/google/src/airflow/providers/google/cloud/operators/vertex_ai/pipeline_job.py,3,1
providers/google/src/airflow/providers/google/cloud/sensors/bigquery.py,3,1
providers/google/src/airflow/providers/google/cloud/sensors/cloud_composer.py,8,1
providers/google/src/airflow/providers/google/cloud/sensors/cloud_storage_transfer_service.py,3,1
providers/google/src/airflow/providers/google/cloud/sensors/dataflow.py,3,1
providers/google/src/airflow/providers/google/cloud/sensors/gcs.py,3,1
providers/google/src/airflow/providers/google/cloud/sensors/pubsub.py,3,1
providers/google/src/airflow/providers/google/cloud/transfers/bigquery_to_gcs.py,3,1
providers/google/src/airflow/providers/google/cloud/transfers/gcs_to_bigquery.py,3,1
providers/google/src/airflow/providers/google/cloud/transfers/s3_to_gcs.py,3,1
providers/google/src/airflow/providers/google/common/auth_backend/google_openid.py,2,1
.github/workflows/additional-prod-image-tests.yml,5,1
.github/workflows/ci-amd-arm.yml,2,1
dev/breeze/src/airflow_breeze/utils/selective_checks.py,12,1
dev/breeze/tests/test_selective_checks.py,55,1
providers/openai/pyproject.toml,2,1
providers/openai/src/airflow/providers/openai/operators/openai.py,3,1
providers/discord/docs/notifications/discord_notifier_howto_guide.rst,70,1
providers/discord/docs/notifications/index.rst,27,1
providers/discord/src/airflow/providers/discord/hooks/discord_webhook.py,70,1
providers/discord/src/airflow/providers/discord/notifications/discord.py,14,1
providers/discord/src/airflow/providers/discord/notifications/embed.py,134,1
providers/discord/tests/unit/discord/hooks/test_discord_webhook.py,71,1
providers/discord/tests/unit/discord/notifications/test_discord.py,59,1
providers/discord/tests/unit/discord/notifications/test_embed.py,68,1
providers/common/io/src/airflow/providers/common/io/xcom/backend.py,2,1
providers/airbyte/src/airflow/providers/airbyte/operators/airbyte.py,3,1
providers/airbyte/src/airflow/providers/airbyte/sensors/airbyte.py,3,1
providers/dbt/cloud/src/airflow/providers/dbt/cloud/operators/dbt.py,3,1
providers/dbt/cloud/src/airflow/providers/dbt/cloud/sensors/dbt.py,3,1
providers/ssh/src/airflow/providers/ssh/operators/ssh.py,3,1
providers/presto/pyproject.toml,12,3
providers/snowflake/pyproject.toml,8,2
providers/snowflake/src/airflow/providers/snowflake/operators/snowflake.py,3,1
providers/sftp/pyproject.toml,2,1
airflow-ctl/src/airflowctl/ctl/cli_config.py,18,2
airflow-ctl/tests/airflow_ctl/ctl/commands/test_dag_command.py,8,1
providers/trino/pyproject.toml,2,1
providers/standard/docs/sensors/datetime.rst,17,1
providers/yandex/pyproject.toml,8,2
providers/yandex/src/airflow/providers/yandex/utils/user_agent.py,2,1
providers/yandex/tests/unit/yandex/utils/test_user_agent.py,2,1
